X[m]	Y[m]	Z[m]	WSS[Pa]
-9.992000	-54.395000	-0.092000	1.496020
-11.822000	-54.726000	-0.176000	1.569340
-11.909000	-54.755000	-0.200000	1.524290
-11.996000	-54.784000	-0.229000	1.462870
-12.082000	-54.811000	-0.261000	1.416840
-9.876000	-54.773000	-0.257000	1.167890
-9.925000	-56.341000	-2.195000	0.891026
-9.126000	-55.919000	-2.105000	0.603477
-9.092000	-55.841000	-2.142000	0.660454
-13.100000	-55.148000	-1.295000	1.369950
-10.981000	-54.096000	0.175000	1.311670
-8.845000	-54.995000	-1.715000	0.537164
-11.599000	-55.762000	-2.571000	2.990300
-11.652000	-54.482000	-0.087000	1.496430
-11.566000	-54.363000	-0.031000	1.369110
-11.876000	-55.603000	-2.572000	2.770030
-12.162000	-54.832000	-0.309000	1.504100
-9.886000	-55.078000	-0.340000	1.005870
-11.219000	-54.074000	0.148000	1.290640
-11.304000	-54.100000	0.122000	1.264820
-10.438000	-56.230000	-2.634000	0.847381
-10.515000	-56.194000	-2.663000	0.941575
-9.014000	-55.616000	-2.132000	0.820919
-12.295000	-55.389000	-2.544000	2.154970
-13.538000	-54.955000	-1.977000	0.670882
-13.382000	-55.020000	-2.252000	0.662746
-11.390000	-54.128000	0.097000	1.198610
-9.354000	-55.707000	-0.951000	0.247141
-9.363000	-55.649000	-0.875000	0.241627
-13.537000	-54.883000	-1.474000	0.806006
-10.204000	-56.308000	-2.466000	0.887012
-12.514000	-55.301000	-2.542000	1.607110
-9.275000	-56.087000	-2.079000	0.661424
-9.226000	-56.027000	-2.125000	0.637855
-10.302000	-54.353000	0.035000	1.322900
-10.247000	-56.273000	-2.541000	0.862719
-12.476000	-55.080000	-0.627000	1.626190
-10.665000	-56.177000	-2.647000	1.126930
-13.178000	-55.092000	-1.317000	1.362560
-13.260000	-55.040000	-1.335000	1.227510
-13.340000	-54.987000	-1.352000	1.084670
-13.421000	-54.933000	-1.368000	0.955193
-12.587000	-55.251000	-2.572000	1.457650
-13.625000	-54.824000	-1.497000	0.698269
-12.521000	-55.191000	-0.736000	1.458680
-11.479000	-54.247000	0.033000	1.240580
-8.986000	-55.293000	-1.220000	0.332800
-10.427000	-54.280000	0.086000	1.351590
-9.627000	-56.299000	-1.948000	0.790723
-9.572000	-56.273000	-2.016000	0.767921
-12.369000	-55.340000	-2.573000	1.940920
-9.882000	-54.924000	-0.304000	1.131450
-12.801000	-55.164000	-2.569000	1.198010
-10.831000	-54.141000	0.173000	1.274820
-9.450000	-55.611000	-0.751000	0.306633
-12.940000	-55.123000	-2.532000	1.041170
-9.450000	-56.208000	-2.036000	0.777908
-13.079000	-55.082000	-2.494000	0.864141
-9.396000	-56.163000	-2.084000	0.784608
-11.736000	-54.604000	-0.134000	1.575660
-8.998000	-55.527000	-2.160000	0.866126
-8.928000	-55.194000	-1.301000	0.357259
-13.656000	-54.850000	-1.695000	0.627764
-13.017000	-55.078000	-2.560000	0.877821
-10.683000	-54.180000	0.156000	1.333060
-13.284000	-55.032000	-2.372000	0.745636
-10.735000	-56.123000	-2.666000	1.426890
-10.543000	-54.218000	0.129000	1.332230
-8.882000	-55.096000	-1.381000	0.371296
-8.850000	-55.003000	-1.474000	0.395250
-11.672000	-55.710000	-2.591000	2.811740
-12.462000	-54.966000	-0.541000	1.630000
-9.537000	-55.571000	-0.651000	0.375634
-13.701000	-54.781000	-1.555000	0.614317
-13.200000	-55.038000	-2.464000	0.758232
-8.833000	-54.905000	-1.577000	0.448397
-12.623000	-55.383000	-1.094000	1.465620
-9.288000	-55.686000	-1.012000	0.257125
-9.705000	-56.322000	-1.972000	0.823351
-11.303000	-55.899000	-2.602000	2.815590
-9.580000	-55.535000	-0.601000	0.411940
-9.628000	-55.485000	-0.543000	0.459443
-9.683000	-55.431000	-0.494000	0.523416
-9.751000	-55.394000	-0.455000	0.612501
-9.839000	-55.154000	-0.368000	0.864255
-9.794000	-55.233000	-0.393000	0.717974
-9.759000	-55.311000	-0.424000	0.630475
-10.372000	-56.251000	-2.603000	0.818440
-12.716000	-55.340000	-1.113000	1.317250
-9.070000	-55.757000	-2.173000	0.745545
-9.050000	-55.670000	-2.200000	0.816865
-12.807000	-55.294000	-1.135000	1.266820
-12.895000	-55.245000	-1.158000	1.276020
-12.980000	-55.193000	-1.182000	1.305130
-13.257000	-55.020000	-2.443000	0.723522
-8.955000	-55.386000	-2.126000	0.802390
-8.983000	-55.444000	-2.182000	0.849970
-13.062000	-55.139000	-1.205000	1.340150
-13.142000	-55.083000	-1.227000	1.368740
-9.647000	-56.299000	-2.043000	0.785183
-9.812000	-56.338000	-2.087000	0.846951
-9.838000	-56.324000	-2.178000	0.864916
-10.208000	-54.342000	0.015000	1.324530
-10.117000	-54.332000	-0.012000	1.362630
-10.027000	-54.322000	-0.044000	1.442920
-9.871000	-54.618000	-0.215000	1.307200
-12.224000	-55.382000	-2.603000	2.336000
-11.738000	-54.511000	-0.112000	1.529620
-11.944000	-55.545000	-2.594000	2.775840
-12.297000	-55.329000	-2.630000	2.092720
-13.365000	-55.003000	-2.349000	0.632665
-9.033000	-55.582000	-2.227000	0.866542
-12.013000	-55.486000	-2.615000	2.801440
-12.083000	-55.430000	-2.639000	2.683820
-8.870000	-55.116000	-1.840000	0.626180
-8.853000	-55.022000	-1.810000	0.582249
-13.223000	-55.030000	-1.245000	1.255260
-13.305000	-54.978000	-1.263000	1.106210
-9.828000	-54.692000	-0.252000	1.177850
-9.298000	-55.625000	-0.936000	0.225915
-12.610000	-55.304000	-0.945000	1.457430
-11.532000	-55.746000	-2.632000	3.055960
-11.565000	-54.273000	0.003000	1.268650
-9.023000	-55.308000	-1.141000	0.275144
-12.587000	-55.217000	-0.805000	1.401030
-9.831000	-54.846000	-0.296000	1.079840
-13.606000	-54.906000	-1.932000	0.618808
-11.132000	-54.052000	0.174000	1.276400
-9.866000	-54.459000	-0.172000	1.514420
-9.905000	-54.385000	-0.128000	1.567670
-8.918000	-55.310000	-1.999000	0.731721
-8.899000	-55.222000	-1.965000	0.705269
-13.665000	-54.853000	-1.790000	0.612286
-11.477000	-54.156000	0.071000	1.156800
-13.540000	-54.951000	-2.073000	0.602573
-10.589000	-56.152000	-2.691000	1.093700
-10.892000	-54.072000	0.196000	1.263570
-11.824000	-54.634000	-0.156000	1.563010
-9.952000	-56.320000	-2.286000	0.896964
-11.230000	-55.880000	-2.662000	2.836180
-11.912000	-54.663000	-0.178000	1.523720
-12.660000	-55.203000	-2.602000	1.341710
-10.805000	-56.069000	-2.686000	1.750890
-10.873000	-56.012000	-2.705000	2.054490
-13.385000	-54.925000	-1.279000	0.982242
-12.242000	-54.851000	-0.357000	1.567140
-12.320000	-54.869000	-0.405000	1.569080
-11.015000	-55.978000	-2.677000	2.306310
-11.652000	-54.390000	-0.059000	1.415080
-10.740000	-54.113000	0.186000	1.270190
-10.293000	-56.235000	-2.611000	0.818352
-11.741000	-55.654000	-2.612000	2.722360
-11.809000	-55.597000	-2.634000	2.708830
-12.510000	-55.000000	-0.587000	1.610470
-9.378000	-55.588000	-0.803000	0.268471
-12.734000	-55.155000	-2.631000	1.207780
-12.444000	-55.291000	-2.602000	1.699790
-10.337000	-54.272000	0.074000	1.330200
-10.114000	-56.288000	-2.463000	0.872410
-9.181000	-55.582000	-1.071000	0.271561
-9.136000	-55.498000	-1.065000	0.249275
-9.096000	-55.413000	-1.061000	0.230652
-9.063000	-55.326000	-1.062000	0.221807
-13.717000	-54.794000	-1.646000	0.581699
-11.999000	-54.692000	-0.203000	1.475080
-12.086000	-54.720000	-0.232000	1.406540
-12.171000	-54.747000	-0.267000	1.368640
-9.517000	-56.236000	-2.077000	0.776106
-9.464000	-56.189000	-2.130000	0.806213
-12.518000	-55.243000	-2.632000	1.505520
-9.179000	-55.961000	-2.169000	0.617478
-13.501000	-54.878000	-1.385000	0.855591
-13.581000	-54.822000	-1.402000	0.763584
-12.549000	-55.112000	-0.687000	1.518190
-9.469000	-55.551000	-0.686000	0.343344
-9.341000	-56.114000	-2.133000	0.733869
-9.288000	-56.059000	-2.182000	0.677581
-10.660000	-56.100000	-2.710000	1.381130
-13.693000	-54.762000	-1.480000	0.636946
-13.657000	-54.765000	-1.411000	0.686587
-13.156000	-55.037000	-2.519000	0.744756
-13.096000	-55.035000	-2.585000	0.737306
-11.291000	-54.012000	0.161000	1.214770
-11.382000	-54.038000	0.135000	1.154720
-11.604000	-55.695000	-2.652000	2.822360
-11.085000	-55.922000	-2.698000	2.437720
-12.397000	-54.885000	-0.454000	1.573400
-10.592000	-54.152000	0.165000	1.294510
-8.958000	-55.208000	-1.221000	0.318177
-12.876000	-55.118000	-2.598000	1.030920
-12.953000	-55.070000	-2.626000	0.898187
-13.462000	-54.987000	-2.213000	0.579892
-9.835000	-54.999000	-0.338000	0.991954
-10.153000	-56.254000	-2.542000	0.853680
-8.838000	-54.922000	-1.489000	0.399037
-8.905000	-55.110000	-1.303000	0.338617
-11.045000	-54.029000	0.197000	1.263750
-9.144000	-55.884000	-2.206000	0.661372
-8.863000	-55.014000	-1.390000	0.353233
-12.472000	-54.898000	-0.501000	1.569300
-9.979000	-56.289000	-2.385000	0.863449
-10.456000	-54.199000	0.128000	1.296530
-8.831000	-54.887000	-1.677000	0.496111
-10.440000	-56.162000	-2.697000	0.956794
-11.394000	-55.773000	-2.678000	3.122870
-8.826000	-54.820000	-1.591000	0.442206
-12.666000	-55.325000	-1.026000	1.356130
-9.238000	-55.602000	-1.001000	0.238906
-9.787000	-55.075000	-0.368000	0.834159
-9.739000	-55.155000	-0.394000	0.676059
-9.696000	-55.238000	-0.422000	0.574030
-9.663000	-55.332000	-0.459000	0.516316
-9.599000	-55.395000	-0.511000	0.450955
-9.499000	-55.497000	-0.623000	0.374534
-9.544000	-55.447000	-0.566000	0.408052
-9.728000	-56.319000	-2.067000	0.815835
-10.353000	-56.188000	-2.670000	0.868804
-11.307000	-55.815000	-2.682000	3.068990
-10.034000	-56.271000	-2.453000	0.852600
-12.759000	-55.279000	-1.047000	1.282630
-8.881000	-55.133000	-1.934000	0.661564
-8.840000	-54.924000	-1.780000	0.552312
-13.336000	-54.981000	-2.455000	0.595852
-13.248000	-54.993000	-2.527000	0.642982
-12.848000	-55.230000	-1.070000	1.298880
-12.934000	-55.179000	-1.093000	1.311610
-13.020000	-55.127000	-1.115000	1.322680
-13.178000	-54.993000	-2.602000	0.634029
-9.864000	-56.303000	-2.267000	0.868733
-9.890000	-56.276000	-2.353000	0.849483
-13.102000	-55.073000	-1.137000	1.343710
-13.183000	-55.018000	-1.157000	1.264990
-9.825000	-54.534000	-0.212000	1.400480
-9.782000	-54.608000	-0.250000	1.259140
-13.449000	-54.972000	-2.310000	0.540727
-12.153000	-55.374000	-2.662000	2.442540
-12.225000	-55.321000	-2.688000	2.168170
-10.245000	-54.263000	0.055000	1.344960
-10.152000	-54.255000	0.031000	1.357700
-10.062000	-54.246000	0.000000	1.426510
-13.266000	-54.966000	-1.174000	1.121180
-13.347000	-54.914000	-1.191000	1.004220
-10.729000	-56.045000	-2.729000	1.708300
-9.310000	-55.564000	-0.860000	0.231719
-12.648000	-55.239000	-0.882000	1.352020
-13.465000	-54.871000	-1.295000	0.881806
-12.371000	-55.280000	-2.659000	1.810530
-12.445000	-55.231000	-2.690000	1.553660
-11.202000	-53.988000	0.189000	1.229320
-9.591000	-56.259000	-2.109000	0.797834
-11.825000	-54.541000	-0.136000	1.538360
-11.913000	-54.570000	-0.157000	1.516410
-10.801000	-54.046000	0.213000	1.239620
-8.993000	-55.222000	-1.142000	0.266401
-12.001000	-54.600000	-0.181000	1.472310
-12.089000	-54.629000	-0.206000	1.412230
-12.617000	-55.140000	-0.753000	1.397840
-11.472000	-54.063000	0.108000	1.110500
-12.591000	-55.193000	-2.662000	1.367920
-12.175000	-54.656000	-0.237000	1.349990
-9.782000	-54.765000	-0.290000	1.045840
-8.866000	-55.043000	-1.904000	0.628151
-9.785000	-54.919000	-0.335000	0.968177
-9.940000	-54.311000	-0.082000	1.541340
-9.116000	-55.802000	-2.239000	0.741787
-11.468000	-55.727000	-2.691000	2.973730
-8.932000	-55.312000	-2.088000	0.763708
-8.915000	-55.230000	-2.055000	0.744194
-12.252000	-54.768000	-0.312000	1.393920
-12.331000	-54.788000	-0.359000	1.421880
-12.408000	-54.805000	-0.409000	1.466930
-13.543000	-54.814000	-1.312000	0.808278
-13.728000	-54.798000	-1.741000	0.564605
-13.729000	-54.706000	-1.426000	0.649847
-13.756000	-54.719000	-1.509000	0.593072
-13.774000	-54.732000	-1.597000	0.552793
-10.797000	-55.988000	-2.748000	1.986190
-13.612000	-54.905000	-2.028000	0.557896
-9.536000	-56.215000	-2.169000	0.810869
-9.093000	-55.718000	-2.267000	0.811678
-11.877000	-55.539000	-2.656000	2.643980
-11.944000	-55.480000	-2.677000	2.693900
-13.673000	-54.854000	-1.885000	0.576462
-13.540000	-54.947000	-2.170000	0.526819
-10.513000	-56.121000	-2.724000	1.110360
-9.243000	-55.994000	-2.227000	0.658704
-11.154000	-55.863000	-2.717000	2.686640
-10.202000	-56.215000	-2.615000	0.810754
-9.752000	-56.304000	-2.159000	0.835372
-9.072000	-55.634000	-2.292000	0.850542
-10.941000	-55.955000	-2.724000	2.294120
-11.009000	-55.899000	-2.744000	2.435340
-10.956000	-54.005000	0.219000	1.228770
-11.538000	-55.677000	-2.710000	2.727450
-11.565000	-54.183000	0.040000	1.162380
-9.189000	-55.518000	-0.992000	0.215855
-9.145000	-55.433000	-0.986000	0.193502
-9.110000	-55.345000	-0.985000	0.177087
-9.033000	-55.238000	-1.064000	0.208326
-10.369000	-54.190000	0.116000	1.300950
-12.576000	-55.030000	-0.643000	1.527730
-11.113000	-53.963000	0.216000	1.216730
-9.396000	-55.528000	-0.731000	0.303834
-11.652000	-54.300000	-0.028000	1.310620
-12.012000	-55.421000	-2.697000	2.715000
-12.809000	-55.108000	-2.662000	1.030340
-11.739000	-54.419000	-0.087000	1.452530
-10.583000	-56.072000	-2.747000	1.362280
-9.203000	-55.921000	-2.268000	0.671311
-8.824000	-54.769000	-1.671000	0.466196
-8.822000	-54.741000	-1.587000	0.426198
-9.412000	-56.137000	-2.181000	0.812358
-9.018000	-55.488000	-2.258000	0.858292
-12.886000	-55.060000	-2.690000	0.901090
-12.664000	-55.144000	-2.692000	1.235630
-8.930000	-55.123000	-1.224000	0.297637
-9.359000	-56.084000	-2.232000	0.743654
-10.056000	-56.222000	-2.534000	0.892111
-8.828000	-54.838000	-1.504000	0.398169
-10.499000	-54.127000	0.169000	1.227490
-10.647000	-54.084000	0.196000	1.281830
-11.675000	-55.643000	-2.674000	2.538030
-11.743000	-55.587000	-2.695000	2.559910
-12.484000	-54.821000	-0.458000	1.507180
-8.846000	-54.933000	-1.403000	0.344348
-8.882000	-55.026000	-1.309000	0.322159
-13.033000	-55.025000	-2.652000	0.754277
-13.620000	-54.758000	-1.327000	0.739707
-12.541000	-54.919000	-0.549000	1.540410
-8.971000	-55.372000	-2.198000	0.825030
-10.379000	-56.124000	-2.722000	0.996686
-11.345000	-55.744000	-2.731000	3.076100
-11.367000	-53.948000	0.176000	1.103600
-9.818000	-54.375000	-0.165000	1.553200
-9.248000	-55.540000	-0.924000	0.208454
-12.706000	-55.261000	-0.962000	1.302840
-9.669000	-56.284000	-2.136000	0.804883
-9.424000	-55.467000	-0.664000	0.333950
-9.462000	-55.410000	-0.598000	0.361761
-9.512000	-55.354000	-0.538000	0.394976
-9.571000	-55.312000	-0.492000	0.437533
-9.738000	-54.994000	-0.369000	0.817186
-9.688000	-55.073000	-0.396000	0.650755
-9.640000	-55.155000	-0.425000	0.539629
-9.597000	-55.240000	-0.455000	0.467010
-9.909000	-56.240000	-2.424000	0.878091
-9.961000	-56.224000	-2.487000	0.883283
-8.831000	-54.826000	-1.760000	0.521890
-13.432000	-54.953000	-2.409000	0.491264
-12.797000	-55.213000	-0.983000	1.286200
-9.056000	-55.551000	-2.316000	0.863951
-11.739000	-54.327000	-0.058000	1.347500
-9.614000	-56.238000	-2.200000	0.828042
-12.886000	-55.163000	-1.006000	1.302550
-12.972000	-55.111000	-1.029000	1.323340
-13.054000	-55.055000	-1.052000	1.374970
-13.139000	-55.004000	-1.071000	1.291070
-13.223000	-54.953000	-1.088000	1.143270
-13.738000	-54.800000	-1.836000	0.541434
-10.865000	-53.978000	0.238000	1.224140
-9.974000	-54.237000	-0.034000	1.487670
-10.708000	-54.017000	0.225000	1.250190
-13.335000	-54.944000	-2.563000	0.482503
-13.257000	-54.947000	-2.626000	0.527131
-12.298000	-55.268000	-2.715000	1.906300
-10.114000	-56.182000	-2.609000	0.889692
-9.778000	-54.449000	-0.207000	1.450010
-9.736000	-54.523000	-0.248000	1.311320
-10.652000	-56.018000	-2.768000	1.628250
-10.720000	-55.962000	-2.787000	1.884490
-8.854000	-54.950000	-1.876000	0.607009
-11.078000	-55.842000	-2.766000	2.566900
-11.222000	-55.803000	-2.737000	2.950260
-9.327000	-55.502000	-0.786000	0.261965
-9.485000	-56.162000	-2.223000	0.850121
-13.428000	-54.861000	-1.207000	0.892946
-13.506000	-54.805000	-1.224000	0.826432
-13.680000	-54.853000	-1.982000	0.525697
-13.746000	-54.800000	-1.933000	0.503030
-13.693000	-54.698000	-1.344000	0.713107
-9.738000	-54.681000	-0.290000	1.113270
-10.279000	-54.182000	0.097000	1.335220
-10.187000	-54.175000	0.073000	1.361950
-9.202000	-55.454000	-0.915000	0.183193
-10.257000	-56.167000	-2.674000	0.866806
-9.163000	-55.365000	-0.911000	0.154916
-11.826000	-54.448000	-0.112000	1.463940
-11.914000	-54.478000	-0.136000	1.454290
-12.683000	-55.169000	-0.822000	1.300550
-9.434000	-56.105000	-2.276000	0.817611
-10.406000	-54.109000	0.159000	1.243400
-12.002000	-54.507000	-0.159000	1.434990
-12.090000	-54.536000	-0.185000	1.406620
-12.178000	-54.564000	-0.212000	1.355470
-9.737000	-54.838000	-0.330000	0.922071
-13.789000	-54.740000	-1.690000	0.526413
-12.646000	-55.063000	-0.701000	1.387720
-12.260000	-54.682000	-0.273000	1.307300
-8.965000	-55.136000	-1.145000	0.256950
-8.995000	-55.398000	-2.259000	0.838755
-10.097000	-54.167000	0.042000	1.431250
-12.371000	-55.219000	-2.745000	1.597850
-8.895000	-55.145000	-2.025000	0.699690
-9.854000	-54.301000	-0.120000	1.578650
-13.532000	-54.936000	-2.267000	0.470790
-12.341000	-54.703000	-0.317000	1.311590
-12.419000	-54.722000	-0.366000	1.361090
-13.304000	-54.899000	-1.105000	1.039370
-11.810000	-55.529000	-2.716000	2.533500
-11.876000	-55.470000	-2.737000	2.534130
-11.942000	-55.410000	-2.756000	2.587580
-12.605000	-54.950000	-0.600000	1.469020
-11.652000	-54.210000	0.009000	1.183870
-11.275000	-53.924000	0.204000	1.141240
-12.518000	-55.181000	-2.719000	1.393510
-12.592000	-55.131000	-2.749000	1.260760
-11.185000	-53.898000	0.232000	1.150970
-13.582000	-54.747000	-1.241000	0.782152
-13.657000	-54.688000	-1.259000	0.766535
-9.311000	-56.022000	-2.279000	0.706235
-9.270000	-55.950000	-2.322000	0.714444
-10.438000	-56.085000	-2.747000	1.165190
-11.406000	-55.703000	-2.746000	2.841080
-11.473000	-55.656000	-2.766000	2.555540
-8.880000	-55.058000	-1.996000	0.667981
-12.081000	-55.363000	-2.719000	2.543800
-12.739000	-55.095000	-2.722000	1.067720
-12.151000	-55.307000	-2.742000	2.283530
-9.080000	-55.256000	-0.987000	0.156169
-9.779000	-56.282000	-2.248000	0.846925
-12.965000	-55.012000	-2.716000	0.786530
-10.307000	-56.111000	-2.723000	0.995084
-10.504000	-56.037000	-2.771000	1.425350
-9.005000	-55.151000	-1.067000	0.201670
-11.462000	-53.969000	0.146000	1.078250
-9.174000	-55.840000	-2.300000	0.753615
-9.149000	-55.757000	-2.329000	0.835663
-12.815000	-55.047000	-2.751000	0.913596
-13.613000	-54.900000	-2.125000	0.489899
-10.866000	-55.932000	-2.769000	2.161620
-10.933000	-55.874000	-2.788000	2.318180
-11.281000	-55.739000	-2.762000	3.016180
-13.824000	-54.666000	-1.544000	0.561807
-13.798000	-54.652000	-1.454000	0.622534
-11.608000	-55.625000	-2.732000	2.450730
-10.551000	-54.055000	0.200000	1.251310
-9.127000	-55.673000	-2.355000	0.876269
-8.951000	-55.310000	-2.171000	0.790479
-8.837000	-54.850000	-1.418000	0.351030
-8.824000	-54.756000	-1.515000	0.395120
-8.907000	-55.038000	-1.229000	0.285709
-12.557000	-54.840000	-0.509000	1.523050
-12.496000	-54.740000	-0.415000	1.413710
-9.805000	-56.256000	-2.334000	0.837817
-8.864000	-54.942000	-1.320000	0.310685
-11.024000	-53.937000	0.239000	1.205670
-11.674000	-55.569000	-2.752000	2.430470
-11.562000	-54.090000	0.078000	1.091350
-8.932000	-55.235000	-2.142000	0.771549
-13.114000	-54.980000	-2.672000	0.646355
-8.828000	-54.737000	-1.754000	0.501017
-8.822000	-54.674000	-1.618000	0.427137
-9.262000	-55.477000	-0.848000	0.215729
-12.743000	-55.194000	-0.899000	1.268610
-9.691000	-54.912000	-0.370000	0.800188
-9.643000	-54.988000	-0.404000	0.651648
-9.592000	-55.068000	-0.435000	0.526047
-9.542000	-55.153000	-0.467000	0.440340
-9.494000	-55.246000	-0.510000	0.386412
-9.430000	-55.315000	-0.576000	0.339168
-9.383000	-55.379000	-0.643000	0.313561
-9.351000	-55.441000	-0.713000	0.287493
-9.694000	-56.262000	-2.227000	0.825071
-13.189000	-54.946000	-2.679000	0.560272
-12.834000	-55.145000	-0.920000	1.254830
-12.223000	-55.254000	-2.769000	1.987290
-8.844000	-54.856000	-1.852000	0.579736
-8.836000	-54.761000	-1.833000	0.546123
-11.651000	-54.118000	0.045000	1.094250
-12.920000	-55.091000	-0.944000	1.305790
-13.419000	-54.928000	-2.509000	0.426473
-13.003000	-55.037000	-0.968000	1.386150
-13.087000	-54.983000	-0.989000	1.363740
-13.385000	-54.846000	-1.121000	0.926850
-13.520000	-54.924000	-2.365000	0.421298
-9.693000	-54.597000	-0.287000	1.169310
-10.789000	-55.907000	-2.809000	2.037230
-8.869000	-54.968000	-1.969000	0.654243
-10.007000	-54.159000	0.008000	1.485160
-9.562000	-56.185000	-2.259000	0.868946
-9.512000	-56.126000	-2.313000	0.873316
-13.611000	-54.895000	-2.223000	0.425010
-12.445000	-55.168000	-2.775000	1.397450
-9.769000	-54.289000	-0.160000	1.576920
-9.732000	-54.363000	-0.205000	1.524880
-9.692000	-54.437000	-0.247000	1.395030
-10.933000	-53.911000	0.260000	1.176850
-13.465000	-54.792000	-1.137000	0.846991
-13.541000	-54.733000	-1.155000	0.824597
-13.616000	-54.673000	-1.174000	0.815893
-13.766000	-54.639000	-1.367000	0.693173
-13.729000	-54.626000	-1.281000	0.755959
-13.690000	-54.613000	-1.195000	0.805044
-10.360000	-56.054000	-2.762000	1.189700
-10.424000	-56.002000	-2.789000	1.467810
-12.666000	-55.080000	-2.778000	1.107060
-11.441000	-53.881000	0.186000	1.042720
-11.348000	-53.858000	0.216000	1.055040
-9.219000	-55.389000	-0.840000	0.184175
-12.296000	-55.203000	-2.797000	1.662360
-10.313000	-54.099000	0.139000	1.307960
-10.220000	-54.093000	0.113000	1.354860
-10.129000	-54.087000	0.082000	1.430400
-9.129000	-55.276000	-0.911000	0.117639
-11.258000	-53.832000	0.245000	1.081990
-12.517000	-55.117000	-2.804000	1.252640
-12.715000	-55.095000	-0.765000	1.267790
-13.844000	-54.677000	-1.637000	0.516900
-8.975000	-55.318000	-2.250000	0.808794
-8.955000	-55.241000	-2.227000	0.791810
-13.684000	-54.850000	-2.079000	0.468326
-13.752000	-54.798000	-2.032000	0.456272
-11.827000	-54.356000	-0.086000	1.361890
-11.915000	-54.385000	-0.111000	1.360960
-12.003000	-54.414000	-0.137000	1.367670
-12.091000	-54.443000	-0.163000	1.374760
-12.178000	-54.471000	-0.191000	1.371130
-12.264000	-54.591000	-0.243000	1.294510
-11.340000	-55.681000	-2.793000	2.721700
-11.404000	-55.630000	-2.814000	2.471050
-9.692000	-54.755000	-0.329000	0.948523
-10.772000	-53.948000	0.248000	1.263200
-8.938000	-55.050000	-1.150000	0.243937
-9.835000	-56.218000	-2.409000	0.911468
-9.872000	-56.182000	-2.480000	0.947980
-10.572000	-55.985000	-2.795000	1.653120
-10.640000	-55.930000	-2.816000	1.868750
-9.387000	-56.043000	-2.324000	0.782728
-9.345000	-55.974000	-2.368000	0.785096
-12.628000	-54.867000	-0.559000	1.470820
-10.612000	-53.986000	0.230000	1.273320
-12.674000	-54.983000	-0.654000	1.364530
-12.348000	-54.615000	-0.281000	1.265100
-12.430000	-54.638000	-0.324000	1.273160
-9.888000	-54.226000	-0.074000	1.562150
-13.173000	-54.934000	-1.005000	1.192940
-10.857000	-55.850000	-2.830000	2.133220
-9.236000	-55.873000	-2.359000	0.756856
-9.211000	-55.790000	-2.388000	0.847882
-13.801000	-54.744000	-1.786000	0.507550
-11.739000	-54.236000	-0.024000	1.217020
-11.144000	-55.783000	-2.786000	2.815210
-9.722000	-56.233000	-2.312000	0.847751
-10.169000	-56.136000	-2.671000	0.934602
-11.740000	-55.511000	-2.772000	2.498950
-11.805000	-55.451000	-2.790000	2.550140
-10.225000	-56.081000	-2.721000	1.084060
-9.983000	-56.169000	-2.556000	0.985028
-10.032000	-56.141000	-2.608000	1.008620
-8.915000	-55.153000	-2.114000	0.748453
-8.900000	-55.068000	-2.086000	0.720688
-11.208000	-55.723000	-2.808000	2.857170
-12.894000	-54.998000	-2.778000	0.799683
-13.050000	-54.964000	-2.740000	0.659026
-12.975000	-54.949000	-2.803000	0.681445
-9.050000	-55.167000	-0.990000	0.137564
-8.824000	-54.668000	-1.705000	0.455592
-13.257000	-54.882000	-1.021000	1.057250
-11.556000	-53.993000	0.116000	1.047820
-11.094000	-53.871000	0.257000	1.161860
-8.978000	-55.064000	-1.072000	0.200161
-13.810000	-54.744000	-1.883000	0.483380
-12.009000	-55.349000	-2.774000	2.571430
-12.078000	-55.291000	-2.795000	2.374380
-11.540000	-55.605000	-2.787000	2.335700
-11.606000	-55.549000	-2.807000	2.304520
-13.331000	-54.898000	-2.657000	0.418793
-13.251000	-54.895000	-2.723000	0.462395
-9.045000	-55.482000	-2.342000	0.844129
-9.025000	-55.416000	-2.332000	0.840115
-8.830000	-54.766000	-1.433000	0.356106
-8.821000	-54.674000	-1.532000	0.385688
-12.742000	-55.031000	-2.808000	0.944085
-12.507000	-54.657000	-0.374000	1.316540
-8.847000	-54.859000	-1.333000	0.300445
-8.886000	-54.953000	-1.238000	0.280030
-11.871000	-55.390000	-2.808000	2.591280
-12.570000	-54.759000	-0.467000	1.453910
-11.000000	-55.816000	-2.808000	2.432980
-9.186000	-55.707000	-2.415000	0.902397
-9.106000	-55.590000	-2.377000	0.899696
-10.451000	-54.027000	0.197000	1.222690
-13.867000	-54.595000	-1.487000	0.609571
-8.823000	-54.589000	-1.645000	0.415391
-9.280000	-55.416000	-0.772000	0.236672
-12.777000	-55.122000	-0.840000	1.229770
-9.310000	-55.351000	-0.700000	0.260792
-9.348000	-55.286000	-0.631000	0.283537
-9.398000	-55.217000	-0.568000	0.318463
-9.450000	-55.141000	-0.519000	0.374655
-9.647000	-54.828000	-0.369000	0.800183
-9.600000	-54.902000	-0.408000	0.666372
-9.500000	-55.059000	-0.478000	0.441200
-9.551000	-54.979000	-0.445000	0.543732
-9.641000	-56.208000	-2.288000	0.871085
-13.145000	-54.915000	-2.758000	0.530726
-13.505000	-54.904000	-2.461000	0.370347
-12.865000	-55.071000	-0.862000	1.277500
-11.547000	-53.889000	0.156000	1.010950
-11.496000	-53.815000	0.197000	0.998986
