X[m]	Y[m]	Z[m]	WSS[Pa]
-3.265000	-29.571000	-5.130000	0.459046
-3.011000	-29.812000	-3.339000	2.899420
-3.180000	-29.791000	-3.348000	2.983080
-2.890000	-29.793000	-3.477000	3.094230
-2.865000	-29.817000	-3.326000	2.976230
-3.099000	-29.822000	-3.172000	2.710870
-2.919000	-29.833000	-3.194000	2.830910
-4.715000	-29.110000	-4.161000	0.983968
-3.420000	-26.664000	-6.622000	1.811320
-3.540000	-26.464000	-6.530000	1.731760
-4.872000	-29.006000	-4.363000	1.050470
-3.394000	-26.513000	-6.563000	1.741920
-4.112000	-25.623000	-5.768000	1.340880
-4.000000	-25.651000	-5.869000	1.375180
-4.983000	-27.478000	-5.990000	1.656720
-4.280000	-25.732000	-5.765000	1.353550
-5.062000	-27.509000	-5.838000	1.860070
-5.136000	-27.537000	-5.683000	1.892920
-5.206000	-27.563000	-5.527000	1.908790
-4.842000	-26.275000	-5.687000	1.640280
-4.897000	-26.412000	-5.732000	1.659070
-5.356000	-27.797000	-5.030000	1.603480
-5.376000	-27.881000	-4.883000	1.450670
-5.384000	-27.970000	-4.738000	1.321300
-5.378000	-28.065000	-4.597000	1.224940
-5.351000	-28.163000	-4.458000	1.161220
-4.451000	-25.804000	-5.682000	1.439830
-5.270000	-27.583000	-5.368000	1.822470
-5.001000	-27.198000	-5.943000	1.764410
-5.331000	-27.597000	-5.207000	1.751860
-4.943000	-26.648000	-5.829000	1.722380
-4.989000	-26.920000	-5.889000	1.768250
-4.680000	-26.026000	-5.651000	1.577020
-5.225000	-28.437000	-4.339000	1.156230
-3.995000	-29.599000	-4.207000	0.745517
-3.692000	-29.671000	-4.576000	0.605339
-5.147000	-28.611000	-4.412000	1.121310
-2.634000	-27.643000	-6.655000	1.247450
-4.975000	-28.883000	-4.418000	1.091000
-2.410000	-28.459000	-6.368000	0.561868
-3.282000	-26.737000	-6.651000	1.736760
-3.735000	-26.133000	-6.340000	1.561850
-3.571000	-29.672000	-4.451000	0.894978
-3.885000	-25.937000	-6.170000	1.431030
-4.427000	-29.324000	-3.966000	0.795011
-4.542000	-29.219000	-3.987000	0.878093
-4.651000	-29.107000	-4.013000	0.978494
-3.451000	-29.673000	-4.324000	1.353090
-2.733000	-29.280000	-5.561000	0.228200
-3.542000	-29.679000	-3.840000	2.277030
-3.480000	-29.701000	-3.685000	2.621240
-3.419000	-29.726000	-3.526000	2.789880
-3.352000	-29.756000	-3.369000	2.840160
-2.919000	-29.419000	-5.369000	0.342190
-2.283000	-28.809000	-5.919000	0.414340
-2.277000	-28.703000	-6.044000	0.471861
-3.326000	-29.676000	-4.209000	1.890060
-3.195000	-29.683000	-4.099000	2.442410
-2.554000	-29.122000	-5.746000	0.166193
-2.420000	-29.018000	-5.770000	0.255171
-3.068000	-29.695000	-3.993000	2.797650
-2.937000	-29.704000	-3.894000	3.145820
-4.226000	-29.486000	-4.082000	0.739535
-4.080000	-29.552000	-4.067000	0.823667
-3.110000	-29.526000	-5.171000	0.489453
-4.821000	-28.997000	-4.201000	1.055430
-4.927000	-28.872000	-4.247000	1.116160
-3.936000	-25.726000	-5.972000	1.382450
-3.768000	-29.636000	-4.021000	1.398550
-2.741000	-26.957000	-6.606000	1.783840
-2.860000	-26.851000	-6.624000	1.775520
-3.495000	-29.654000	-4.771000	0.604475
-2.277000	-28.588000	-6.159000	0.534342
-3.284000	-29.786000	-3.211000	2.885440
-3.237000	-29.811000	-3.050000	2.617070
-3.097000	-29.837000	-3.002000	2.541880
-2.959000	-29.846000	-3.035000	2.678600
-2.797000	-29.844000	-3.074000	2.771530
-2.760000	-29.830000	-3.228000	2.946760
-2.738000	-29.803000	-3.382000	3.078800
-2.837000	-29.754000	-3.639000	3.306750
-2.719000	-29.769000	-3.533000	3.300260
-3.303000	-29.600000	-4.970000	0.591476
-2.596000	-27.480000	-6.629000	1.455670
-3.258000	-26.581000	-6.591000	1.763610
-2.664000	-27.217000	-6.625000	1.722130
-3.556000	-26.322000	-6.465000	1.696500
-3.398000	-26.367000	-6.502000	1.690860
-2.987000	-26.750000	-6.626000	1.769360
-2.306000	-28.331000	-6.345000	0.718836
-2.211000	-28.202000	-6.312000	0.912428
-2.401000	-27.664000	-6.531000	1.427280
-2.236000	-27.764000	-6.419000	1.398620
-2.279000	-27.648000	-6.456000	1.479330
-2.164000	-27.958000	-6.336000	1.254600
-2.829000	-26.694000	-6.567000	1.798810
-3.953000	-25.545000	-5.780000	1.336610
-4.048000	-25.483000	-5.641000	1.333910
-3.926000	-29.599000	-4.046000	1.061980
-2.287000	-28.463000	-6.259000	0.618118
-3.533000	-29.666000	-4.612000	0.737961
-2.493000	-27.586000	-6.583000	1.413390
-3.120000	-26.659000	-6.614000	1.773960
-5.039000	-28.729000	-4.301000	1.154400
-3.745000	-25.992000	-6.258000	1.443250
-3.413000	-29.664000	-4.490000	1.091200
-2.958000	-29.467000	-5.211000	0.533887
-2.812000	-29.714000	-3.792000	3.453930
-3.291000	-29.664000	-4.372000	1.565770
-3.702000	-29.649000	-3.866000	1.810670
-3.640000	-29.667000	-3.709000	2.187990
-3.578000	-29.690000	-3.553000	2.474790
-3.517000	-29.717000	-3.396000	2.637560
-3.454000	-29.743000	-3.239000	2.699400
-3.574000	-26.179000	-6.391000	1.631200
-2.771000	-29.341000	-5.406000	0.360965
-2.587000	-29.194000	-5.594000	0.240785
-2.446000	-29.102000	-5.624000	0.280105
-3.167000	-29.664000	-4.260000	2.086720
-3.042000	-29.667000	-4.152000	2.573580
-3.842000	-25.797000	-6.083000	1.388220
-4.297000	-29.414000	-3.949000	0.816421
-4.159000	-29.492000	-3.932000	0.904598
-4.013000	-29.557000	-3.912000	1.107560
-2.707000	-26.803000	-6.557000	1.837780
-2.357000	-27.534000	-6.504000	1.543680
-3.339000	-29.628000	-4.810000	0.724351
-2.690000	-29.725000	-3.687000	3.529690
-2.565000	-29.735000	-3.583000	3.494630
-2.588000	-29.777000	-3.431000	3.295840
-2.610000	-29.814000	-3.277000	3.000850
-2.639000	-29.839000	-3.120000	2.779460
-2.186000	-28.336000	-6.234000	0.795425
-2.293000	-28.908000	-5.788000	0.372695
-2.169000	-28.583000	-6.041000	0.595650
-2.171000	-28.691000	-5.924000	0.541727
-4.756000	-28.991000	-4.046000	1.061400
-2.916000	-29.671000	-4.048000	2.933170
-3.412000	-26.224000	-6.429000	1.672610
-3.398000	-29.768000	-3.082000	2.677400
-3.148000	-29.560000	-5.011000	0.677998
-2.958000	-26.589000	-6.563000	1.787060
-2.833000	-29.848000	-2.908000	2.648310
-3.009000	-29.848000	-2.857000	2.399490
-3.188000	-29.826000	-2.888000	2.448560
-4.860000	-28.869000	-4.083000	1.158530
-2.556000	-27.324000	-6.592000	1.668980
-4.478000	-29.223000	-3.841000	0.909852
-4.586000	-29.109000	-3.866000	0.981938
-2.626000	-27.063000	-6.581000	1.807880
-2.515000	-27.170000	-6.549000	1.818150
-2.122000	-28.073000	-6.272000	1.154420
-2.144000	-27.825000	-6.340000	1.393770
-3.857000	-25.604000	-5.893000	1.369710
-3.243000	-26.425000	-6.528000	1.708960
-2.136000	-27.652000	-6.355000	1.532230
-2.069000	-28.571000	-5.923000	0.667832
-3.882000	-25.444000	-5.701000	1.285640
-5.037000	-27.351000	-5.893000	1.844710
-5.124000	-28.565000	-4.251000	1.201180
-4.958000	-26.536000	-5.744000	1.701130
-5.115000	-27.379000	-5.742000	1.912560
-5.189000	-27.406000	-5.588000	1.947370
-5.258000	-27.430000	-5.432000	1.878430
-4.592000	-25.876000	-5.603000	1.527570
-4.227000	-25.585000	-5.634000	1.353010
-5.392000	-27.621000	-5.030000	1.534600
-5.422000	-27.716000	-4.875000	1.347490
-5.432000	-27.804000	-4.722000	1.252420
-5.427000	-27.892000	-4.569000	1.194940
-5.401000	-27.989000	-4.429000	1.174170
-5.302000	-28.256000	-4.320000	1.140050
-5.323000	-27.451000	-5.275000	1.766690
-5.046000	-27.069000	-5.845000	1.822420
-4.385000	-25.670000	-5.594000	1.371610
-5.026000	-26.787000	-5.788000	1.753380
-4.812000	-26.138000	-5.601000	1.599320
-4.946000	-26.346000	-5.619000	1.641300
-3.889000	-25.356000	-5.577000	1.224000
-3.860000	-29.608000	-3.889000	1.440570
-3.376000	-29.649000	-4.651000	0.892884
-2.171000	-28.465000	-6.146000	0.679530
-2.452000	-27.430000	-6.553000	1.600380
-3.096000	-26.498000	-6.548000	1.755660
-3.591000	-26.041000	-6.314000	1.510290
-3.735000	-25.863000	-6.175000	1.391500
-2.174000	-28.793000	-5.800000	0.475214
-3.256000	-29.646000	-4.534000	1.264050
-3.347000	-29.789000	-2.923000	2.476880
-3.797000	-29.623000	-3.734000	1.798540
-3.736000	-29.645000	-3.579000	2.092770
-3.677000	-29.671000	-3.423000	2.328350
-3.617000	-29.696000	-3.267000	2.467140
-3.559000	-29.718000	-3.110000	2.507380
-2.790000	-29.674000	-3.944000	3.296900
-2.666000	-29.678000	-3.840000	3.677780
-2.624000	-29.257000	-5.440000	0.378418
-4.960000	-28.742000	-4.123000	1.219740
-2.042000	-27.924000	-6.236000	1.343170
-2.027000	-27.750000	-6.250000	1.540400
-3.135000	-29.641000	-4.420000	1.742970
-2.808000	-29.396000	-5.249000	0.570062
-2.070000	-28.463000	-6.028000	0.745956
-3.013000	-29.636000	-4.310000	2.261850
-2.890000	-29.634000	-4.202000	2.763170
-3.432000	-26.083000	-6.354000	1.574130
-2.670000	-29.846000	-2.961000	2.717700
-2.312000	-28.999000	-5.648000	0.350276
-4.362000	-29.330000	-3.820000	0.888298
-4.234000	-29.423000	-3.800000	0.997577
-3.248000	-26.274000	-6.458000	1.690220
-4.097000	-29.504000	-3.780000	1.187610
-2.995000	-29.509000	-5.052000	0.742687
-2.481000	-29.169000	-5.472000	0.385924
-2.438000	-29.740000	-3.478000	3.380890
-2.459000	-29.787000	-3.324000	3.022730
-2.484000	-29.820000	-3.167000	2.821390
-2.219000	-27.511000	-6.416000	1.657330
-2.674000	-26.653000	-6.498000	1.915140
-2.795000	-26.535000	-6.500000	1.848760
-3.185000	-29.592000	-4.852000	0.830684
-2.092000	-28.207000	-6.198000	0.974195
-3.505000	-29.741000	-2.952000	2.432120
-2.543000	-29.684000	-3.735000	3.721420
-4.690000	-28.990000	-3.894000	1.047700
-2.066000	-28.669000	-5.805000	0.605956
-3.082000	-26.337000	-6.475000	1.734550
-2.409000	-27.278000	-6.511000	1.777610
-2.589000	-26.911000	-6.532000	1.905950
-3.773000	-25.674000	-5.999000	1.374500
-3.142000	-29.828000	-2.737000	2.267660
-3.007000	-29.838000	-2.700000	2.308320
-2.855000	-29.839000	-2.728000	2.528690
-4.789000	-28.866000	-3.927000	1.108040
-2.474000	-27.018000	-6.502000	1.920060
-3.787000	-25.490000	-5.806000	1.286440
-1.966000	-28.537000	-5.809000	0.704014
-1.985000	-28.460000	-5.918000	0.750201
-2.005000	-27.596000	-6.244000	1.711440
-3.719000	-25.373000	-5.696000	1.215720
-4.521000	-29.113000	-3.718000	1.033150
-3.950000	-29.569000	-3.758000	1.435010
-2.310000	-27.390000	-6.467000	1.728910
-3.220000	-29.622000	-4.693000	1.018790
-2.073000	-28.340000	-6.116000	0.848690
-2.927000	-26.422000	-6.489000	1.762930
-1.971000	-28.347000	-5.987000	0.860548
-3.602000	-25.915000	-6.235000	1.461420
-2.187000	-28.886000	-5.665000	0.422252
-2.070000	-28.767000	-5.677000	0.524855
-3.890000	-29.590000	-3.603000	1.731060
-3.833000	-29.615000	-3.449000	1.921000
-3.775000	-29.640000	-3.293000	2.061680
-3.717000	-29.662000	-3.137000	2.227660
-3.662000	-29.686000	-2.980000	2.236240
-3.297000	-29.798000	-2.765000	2.403430
-3.453000	-29.756000	-2.794000	2.367060
-3.101000	-29.615000	-4.579000	1.413330
-2.767000	-29.631000	-4.096000	3.112900
-2.644000	-29.630000	-3.990000	3.577090
-2.521000	-29.631000	-3.885000	3.901630
-2.661000	-29.317000	-5.285000	0.611296
-2.518000	-29.230000	-5.319000	0.587969
-2.694000	-29.841000	-2.801000	2.706800
-2.845000	-29.446000	-5.092000	0.806194
-2.981000	-29.608000	-4.467000	1.858010
-2.418000	-29.688000	-3.630000	3.582190
-2.342000	-29.073000	-5.500000	0.402338
-3.268000	-26.130000	-6.380000	1.675640
-3.097000	-26.182000	-6.397000	1.739750
-2.365000	-27.126000	-6.465000	1.918510
-2.264000	-27.238000	-6.423000	1.880900
-4.886000	-28.737000	-3.963000	1.180260
-4.414000	-29.229000	-3.694000	1.040610
-4.299000	-29.338000	-3.671000	1.100480
-4.172000	-29.433000	-3.650000	1.297970
-2.006000	-28.075000	-6.156000	1.220500
-2.516000	-29.837000	-3.012000	2.701040
-2.090000	-27.483000	-6.317000	1.791390
-3.031000	-29.548000	-4.894000	0.920253
-2.635000	-26.509000	-6.436000	1.911840
-2.743000	-26.369000	-6.419000	1.795580
-1.967000	-28.634000	-5.682000	0.669313
-4.621000	-28.991000	-3.744000	1.048910
-3.694000	-25.561000	-5.914000	1.336780
-3.615000	-25.451000	-5.823000	1.273550
-2.861000	-29.597000	-4.357000	2.393370
-2.554000	-26.762000	-6.479000	1.944220
-2.437000	-26.868000	-6.450000	1.982760
-3.096000	-29.816000	-2.585000	2.246300
-2.943000	-29.818000	-2.576000	2.413770
-2.704000	-29.824000	-2.659000	2.693680
-2.793000	-29.813000	-2.561000	2.618130
-3.453000	-25.950000	-6.274000	1.510750
-3.685000	-25.746000	-6.091000	1.398720
-2.310000	-29.742000	-3.371000	3.146020
-2.332000	-29.787000	-3.212000	2.880800
-4.718000	-28.866000	-3.774000	1.097030
-1.945000	-27.825000	-6.161000	1.534800
-1.899000	-27.683000	-6.136000	1.689330
-1.881000	-28.379000	-5.833000	0.874908
-2.884000	-29.789000	-2.436000	2.553030
-5.087000	-27.223000	-5.796000	1.878020
-5.041000	-28.632000	-4.153000	1.249640
-5.056000	-26.644000	-5.676000	1.701190
-5.022000	-26.470000	-5.616000	1.644870
-5.356000	-28.087000	-4.295000	1.187480
-5.384000	-27.470000	-5.118000	1.587610
-5.438000	-27.474000	-4.977000	1.385070
-5.465000	-27.552000	-4.859000	1.239740
-5.485000	-27.639000	-4.711000	1.127470
-5.479000	-27.722000	-4.552000	1.128340
-5.452000	-27.803000	-4.383000	1.155680
-5.399000	-27.925000	-4.264000	1.218110
-4.052000	-25.381000	-5.491000	1.274430
-4.188000	-25.472000	-5.512000	1.326310
-5.167000	-27.249000	-5.644000	1.920200
-3.590000	-25.286000	-5.631000	1.134530
-3.716000	-25.273000	-5.561000	1.118320
-5.089000	-26.939000	-5.746000	1.814880
-4.927000	-26.233000	-5.547000	1.575590
-5.031000	-26.338000	-5.505000	1.557970
-5.241000	-27.275000	-5.491000	1.867970
-4.701000	-25.926000	-5.526000	1.542240
-4.795000	-26.016000	-5.501000	1.546630
-5.311000	-27.299000	-5.337000	1.772340
-5.169000	-28.441000	-4.187000	1.247240
-5.234000	-28.316000	-4.185000	1.202170
-4.333000	-25.549000	-5.483000	1.352330
-4.530000	-25.743000	-5.527000	1.390670
-4.990000	-28.598000	-3.996000	1.231080
-4.036000	-29.519000	-3.627000	1.488510
-2.173000	-27.358000	-6.374000	1.858790
-3.066000	-29.584000	-4.736000	1.137080
-1.981000	-28.214000	-6.074000	1.037780
-2.906000	-26.242000	-6.403000	1.749760
-3.605000	-25.813000	-6.161000	1.402730
-1.870000	-28.494000	-5.689000	0.800403
-4.813000	-28.739000	-3.807000	1.127160
-4.905000	-28.613000	-3.840000	1.194680
-1.879000	-28.227000	-5.937000	1.084440
-2.948000	-29.573000	-4.623000	1.534360
-2.292000	-29.686000	-3.523000	3.618920
-2.698000	-29.372000	-5.130000	0.878053
-2.554000	-29.289000	-5.165000	0.888113
-3.295000	-25.989000	-6.300000	1.575670
-3.133000	-26.034000	-6.316000	1.673310
-2.830000	-29.563000	-4.512000	1.937160
-2.323000	-26.974000	-6.413000	2.001370
-2.218000	-27.086000	-6.371000	1.992250
-2.126000	-27.205000	-6.324000	1.990950
-2.741000	-29.589000	-4.248000	2.836040
-3.982000	-29.546000	-3.473000	1.658120
-3.926000	-29.571000	-3.319000	1.801070
-3.870000	-29.596000	-3.164000	1.931140
-3.815000	-29.620000	-3.007000	2.044280
-2.210000	-28.970000	-5.523000	0.419870
-3.247000	-29.795000	-2.611000	2.230520
-3.401000	-29.759000	-2.637000	2.278580
-2.621000	-29.581000	-4.141000	3.326010
-2.500000	-29.576000	-4.034000	3.750610
-2.379000	-29.137000	-5.349000	0.563892
-2.880000	-29.492000	-4.935000	1.019960
-2.166000	-29.683000	-3.417000	3.374870
-2.184000	-29.738000	-3.259000	2.955030
-3.525000	-25.354000	-5.732000	1.221920
-2.537000	-29.834000	-2.851000	2.589620
-2.559000	-29.817000	-2.689000	2.542570
-2.623000	-29.795000	-2.517000	2.531620
-2.749000	-29.786000	-2.431000	2.611690
-3.035000	-29.788000	-2.446000	2.329390
-4.243000	-29.355000	-3.521000	1.368020
-4.357000	-29.244000	-3.544000	1.228610
-4.460000	-29.123000	-3.569000	1.183480
-1.909000	-27.543000	-6.154000	1.887100
-1.972000	-27.445000	-6.215000	1.892670
-1.922000	-27.950000	-6.106000	1.388370
-1.845000	-27.819000	-6.054000	1.587610
-3.609000	-29.705000	-2.822000	2.117320
-2.087000	-28.855000	-5.539000	0.483069
-2.398000	-29.631000	-3.780000	3.866030
-2.360000	-29.815000	-3.051000	2.635340
-1.977000	-28.729000	-5.548000	0.612103
-3.475000	-25.830000	-6.188000	1.449660
-4.559000	-28.998000	-3.594000	1.102390
-4.652000	-28.868000	-3.621000	1.091540
-3.707000	-25.201000	-5.432000	1.130330
-3.546000	-25.199000	-5.507000	1.129970
-2.519000	-26.619000	-6.421000	1.973140
-3.605000	-25.640000	-6.013000	1.380260
-2.402000	-26.722000	-6.394000	2.035540
-3.520000	-25.534000	-5.929000	1.345270
-2.585000	-26.400000	-6.374000	1.863650
-1.779000	-28.353000	-5.682000	0.959280
-3.595000	-25.151000	-5.374000	1.246700
-3.580000	-25.105000	-5.253000	1.381820
-3.560000	-25.058000	-5.110000	1.493000
-3.455000	-25.072000	-5.213000	1.433290
-4.119000	-29.457000	-3.497000	1.484340
-2.045000	-27.328000	-6.273000	1.957740
-2.914000	-29.536000	-4.779000	1.257950
-1.896000	-28.087000	-6.027000	1.289010
-3.525000	-25.726000	-6.100000	1.452510
-2.404000	-29.824000	-2.910000	2.477840
-2.733000	-29.424000	-4.975000	1.094070
-2.588000	-29.347000	-5.012000	1.185460
-2.967000	-26.080000	-6.320000	1.696530
-2.382000	-29.807000	-2.748000	2.366690
-2.445000	-29.785000	-2.563000	2.308520
-3.762000	-29.642000	-2.850000	1.977640
-2.379000	-29.570000	-3.927000	4.042340
-1.878000	-28.595000	-5.552000	0.759257
-1.782000	-28.460000	-5.551000	0.885514
-3.438000	-25.123000	-5.363000	1.293210
-2.415000	-29.199000	-5.196000	0.861421
-2.810000	-26.105000	-6.301000	1.738740
-2.721000	-26.216000	-6.337000	1.791710
-2.798000	-29.520000	-4.666000	1.640460
-2.285000	-26.825000	-6.356000	2.085130
-2.171000	-26.932000	-6.310000	2.087610
-2.073000	-27.051000	-6.265000	2.063710
-1.993000	-27.180000	-6.218000	2.085940
-2.712000	-29.547000	-4.401000	2.468350
-2.595000	-29.532000	-4.291000	3.021710
-2.276000	-29.624000	-3.673000	3.859740
-2.152000	-29.619000	-3.567000	3.953180
-2.244000	-29.038000	-5.374000	0.565966
-2.115000	-28.932000	-5.394000	0.561309
-1.998000	-28.814000	-5.408000	0.616588
-4.067000	-29.485000	-3.344000	1.609250
-4.012000	-29.510000	-3.189000	1.729100
-3.960000	-29.538000	-3.034000	1.793680
-4.744000	-28.738000	-3.652000	1.090200
-4.835000	-28.609000	-3.687000	1.125410
-1.817000	-27.954000	-5.977000	1.417170
-3.190000	-29.779000	-2.460000	2.214840
-3.345000	-29.753000	-2.482000	2.142220
-2.207000	-29.778000	-3.091000	2.626590
-1.785000	-28.228000	-5.795000	1.130290
-2.040000	-29.677000	-3.311000	2.976870
-2.055000	-29.734000	-3.152000	2.575550
-2.650000	-29.758000	-2.334000	2.453240
-2.807000	-29.754000	-2.301000	2.481260
-2.967000	-29.755000	-2.305000	2.448700
-2.479000	-29.515000	-4.181000	3.523430
-4.305000	-29.266000	-3.393000	1.410870
-4.408000	-29.143000	-3.417000	1.310240
-2.483000	-26.485000	-6.360000	1.918780
-3.433000	-25.262000	-5.628000	1.166450
-3.429000	-25.627000	-6.025000	1.421300
-2.590000	-26.288000	-6.326000	1.830340
-1.860000	-27.425000	-6.109000	2.012290
-1.814000	-27.555000	-6.058000	1.925550
-1.777000	-27.687000	-6.003000	1.765300
-3.556000	-29.715000	-2.664000	2.094610
-4.502000	-29.012000	-3.442000	1.228400
-2.369000	-26.579000	-6.336000	1.953750
-3.324000	-25.857000	-6.214000	1.511060
-3.433000	-25.435000	-5.836000	1.303060
-3.314000	-25.065000	-5.240000	1.400580
-3.390000	-25.027000	-5.077000	1.490580
-3.166000	-25.895000	-6.233000	1.585900
-4.593000	-28.879000	-3.468000	1.142990
-1.695000	-28.209000	-5.652000	1.145330
-1.710000	-27.554000	-5.939000	1.890360
-5.134000	-27.093000	-5.697000	1.911130
-5.090000	-28.508000	-4.095000	1.284320
-3.826000	-25.262000	-5.475000	1.151110
-5.214000	-27.119000	-5.545000	1.856790
-5.377000	-27.321000	-5.182000	1.592000
-5.291000	-27.145000	-5.393000	1.776130
-5.127000	-26.808000	-5.643000	1.741670
-4.981000	-28.497000	-3.861000	1.264990
-4.924000	-28.481000	-3.727000	1.213700
-4.909000	-26.111000	-5.455000	1.523150
-5.151000	-28.368000	-4.058000	1.276440
-5.022000	-26.212000	-5.409000	1.455230
-3.951000	-25.287000	-5.420000	1.244660
-5.438000	-27.342000	-5.026000	1.412420
-5.499000	-27.374000	-4.856000	1.166830
-5.532000	-27.471000	-4.705000	1.011950
-5.531000	-27.551000	-4.547000	1.017420
-5.509000	-27.621000	-4.388000	1.083250
-5.432000	-27.793000	-4.216000	1.244020
-5.476000	-27.667000	-4.231000	1.178450
-5.292000	-28.162000	-4.163000	1.239780
-5.341000	-28.006000	-4.136000	1.271070
-4.474000	-25.623000	-5.432000	1.370870
-4.167000	-25.391000	-5.400000	1.303020
-4.285000	-25.447000	-5.372000	1.294380
-3.719000	-25.150000	-5.292000	1.336810
-3.710000	-25.101000	-5.150000	1.422520
-5.117000	-26.564000	-5.549000	1.575120
-5.123000	-26.449000	-5.467000	1.501720
-4.659000	-25.814000	-5.456000	1.438860
-4.775000	-25.897000	-5.398000	1.459390
-3.533000	-25.019000	-4.966000	1.607620
-3.401000	-24.993000	-4.922000	1.619550
-4.192000	-29.380000	-3.368000	1.525950
-1.922000	-27.305000	-6.165000	2.055940
-1.796000	-28.090000	-5.891000	1.310740
-2.765000	-29.475000	-4.820000	1.369430
-3.362000	-25.734000	-6.120000	1.496240
-2.245000	-29.796000	-2.904000	2.371180
-2.253000	-26.676000	-6.301000	2.003480
-2.136000	-26.778000	-6.253000	2.029760
-2.011000	-26.888000	-6.193000	2.019840
-1.935000	-27.037000	-6.156000	2.064950
-2.077000	-29.758000	-2.980000	2.278420
-4.679000	-28.742000	-3.497000	1.097320
-4.767000	-28.607000	-3.531000	1.061720
-4.858000	-28.475000	-3.574000	1.101170
-1.696000	-28.322000	-5.536000	1.029360
-3.201000	-25.764000	-6.141000	1.537010
-2.494000	-29.758000	-2.390000	2.279790
-2.683000	-29.502000	-4.553000	2.096870
-2.569000	-29.481000	-4.441000	2.688530
-2.455000	-29.459000	-4.329000	3.242410
-3.711000	-29.662000	-2.691000	1.819260
-1.892000	-28.686000	-5.415000	0.736669
-1.796000	-28.554000	-5.416000	0.865535
-1.703000	-28.422000	-5.409000	0.972664
-1.865000	-27.165000	-6.106000	2.041020
-2.279000	-29.103000	-5.224000	0.847427
-2.149000	-28.999000	-5.246000	0.820361
-3.349000	-25.182000	-5.508000	1.219080
-3.248000	-25.113000	-5.388000	1.284380
-2.447000	-29.261000	-5.045000	1.207570
-3.213000	-25.019000	-5.115000	1.402480
-3.264000	-24.988000	-4.958000	1.537040
-3.908000	-29.563000	-2.878000	1.871650
-1.703000	-28.084000	-5.753000	1.341280
-2.360000	-29.507000	-4.073000	3.982770
-4.141000	-29.408000	-3.215000	1.623580
-4.093000	-29.438000	-3.060000	1.677060
-2.258000	-29.562000	-3.821000	4.007750
-2.139000	-29.550000	-3.713000	4.261680
-2.027000	-29.613000	-3.464000	3.499860
-2.621000	-29.402000	-4.858000	1.463510
-1.754000	-27.423000	-5.997000	1.984630
-1.742000	-27.820000	-5.926000	1.649410
-1.675000	-27.684000	-5.871000	1.776010
-4.360000	-29.168000	-3.265000	1.438670
-4.452000	-29.036000	-3.290000	1.360670
-3.126000	-29.748000	-2.316000	2.284200
-3.285000	-29.735000	-2.330000	2.105440
-2.458000	-26.356000	-6.299000	1.891850
-2.340000	-26.440000	-6.275000	1.904480
-2.535000	-29.716000	-2.220000	2.254490
-2.708000	-29.711000	-2.161000	2.382680
-2.890000	-29.716000	-2.167000	2.383820
-3.344000	-25.341000	-5.736000	1.256670
-3.501000	-29.716000	-2.506000	2.050840
-3.006000	-25.938000	-6.239000	1.649020
-2.851000	-25.973000	-6.233000	1.702210
-2.027000	-28.887000	-5.264000	0.794515
-3.340000	-25.525000	-5.935000	1.381980
-4.538000	-28.898000	-3.315000	1.270920
-2.675000	-26.105000	-6.263000	1.821760
-2.570000	-26.164000	-6.260000	1.821050
-2.275000	-29.769000	-2.594000	2.208220
-1.911000	-29.672000	-3.211000	2.425090
-4.256000	-29.292000	-3.240000	1.534680
-1.806000	-27.295000	-6.054000	2.045570
-1.720000	-27.952000	-5.843000	1.469810
-2.652000	-29.454000	-4.706000	1.763740
-3.240000	-25.632000	-6.033000	1.452850
-2.217000	-29.781000	-2.735000	2.289800
-1.879000	-26.921000	-6.097000	2.005710
-1.795000	-27.022000	-6.035000	1.946680
-1.748000	-27.167000	-5.995000	1.971970
-2.313000	-29.164000	-5.074000	1.206730
-2.185000	-29.061000	-5.098000	1.190420
-2.061000	-28.952000	-5.117000	1.160030
-3.857000	-29.587000	-2.721000	1.812960
-2.480000	-29.319000	-4.893000	1.556910
-2.085000	-29.764000	-2.807000	2.101020
-1.917000	-28.765000	-5.274000	0.859687
-2.241000	-29.496000	-3.966000	4.161910
-3.255000	-25.427000	-5.834000	1.354140
-3.143000	-25.059000	-5.264000	1.315120
-4.621000	-28.755000	-3.341000	1.187190
-4.705000	-28.609000	-3.370000	1.085400
-4.792000	-28.470000	-3.413000	1.038090
-3.056000	-29.716000	-2.173000	2.293160
-3.219000	-29.708000	-2.183000	2.103110
-3.044000	-25.018000	-5.141000	1.286250
-3.102000	-24.984000	-4.994000	1.410650
-2.331000	-29.748000	-2.431000	2.121010
-2.016000	-29.542000	-3.609000	4.093270
-4.410000	-29.066000	-3.136000	1.486360
-4.494000	-28.927000	-3.161000	1.397080
-2.826000	-29.671000	-2.028000	2.378020
-2.688000	-29.655000	-2.007000	2.400120
-2.562000	-29.661000	-2.058000	2.298810
-4.043000	-29.467000	-2.905000	1.724850
-2.540000	-29.430000	-4.591000	2.289360
-2.429000	-29.405000	-4.477000	2.833060
-1.622000	-28.286000	-5.392000	1.129710
-1.616000	-28.183000	-5.509000	1.199490
-1.815000	-28.638000	-5.278000	0.952190
-1.720000	-28.509000	-5.276000	1.035060
-3.656000	-29.669000	-2.533000	1.778820
-4.211000	-29.324000	-3.086000	1.604630
-1.648000	-27.814000	-5.792000	1.669220
-2.224000	-26.530000	-6.244000	1.900350
-2.109000	-26.624000	-6.202000	1.931180
